,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_NN__alpha,param_NN__hidden_layer_sizes,param_pca__n_components,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
62,13.02477045059204,0.03537797927856445,0.8044848548173812,0.8111808370454618,0.1,"(25, 25)",71,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'pca__n_components': 71}",62,0.8004879719987265,0.8036828023378509,0.809847626968749,0.8153403813423966,0.8007177650415197,0.8158283540794561,0.8092827513850935,0.8163692785631882,0.8020883026203854,0.8046833689044167,3.997047298633963,0.0002556946948414767,0.00418782895763148,0.005731644885069727
63,8.735248041152953,0.021602344512939454,0.7875111196648473,0.7912474614311119,0.1,"(25, 25)",11,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'pca__n_components': 11}",354,0.7886400670330548,0.7918080503942251,0.7988557752973444,0.7967729937470882,0.7812103782723017,0.7923634565253301,0.7830602897493055,0.7879896808964498,0.7857888315431014,0.7873031255924657,3.2742399717489645,0.0018024447317476417,0.00620404846591973,0.00341356504642386
64,9.585493803024292,0.03257317543029785,0.8016681556900015,0.8070085780593658,0.1,"(25, 25)",43,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'pca__n_components': 43}",202,0.8047489038989524,0.8063895234153537,0.8036522743326119,0.8048831662507221,0.7943376200139775,0.8098744071926464,0.8013728284175974,0.8071746516546614,0.8042291050381626,0.8067211417834452,1.9905746746232929,0.0007520912078655205,0.003842146096027624,0.0016262706220997853
65,8.704662799835205,0.036005163192749025,0.8054716547277355,0.809905706306707,0.1,"(25, 25)",75,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'pca__n_components': 75}",40,0.808350048797879,0.8118404354877171,0.8072195930898042,0.809268718371845,0.7978490831558968,0.812331657448171,0.8056654547628972,0.8102609441139086,0.8082740870004894,0.8058267761118938,1.0353163616487098,0.00022106031799209446,0.003932817367109722,0.0023150825042579713
66,8.862475633621216,0.025168800354003908,0.7958812316205288,0.7996717689003439,0.1,"(25, 25)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'pca__n_components': 15}",319,0.7980826910396549,0.7994898612498198,0.7979310828684645,0.7972099523590349,0.7874267277273187,0.802233239968994,0.798250163167027,0.8002493416360081,0.7977154602728594,0.7991764492878625,1.7868755158974177,0.00035818376570032344,0.004230917501015877,0.0016268802596014602
67,10.366021203994752,0.03294162750244141,0.8038947624468017,0.808057972554975,0.1,"(25, 25)",48,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'pca__n_components': 48}",82,0.8010735737235206,0.8040850013941058,0.8054650166836373,0.8070471359835232,0.7984849334234361,0.8111445823586254,0.8071299319166256,0.8125398609896146,0.8073209183488829,0.8054732820490061,2.8771958655999614,0.00036403475074114574,0.0035183967967936255,0.0032588770903940445
68,8.543459033966064,0.037275171279907225,0.8063477751667324,0.811508892359028,0.1,"(25, 25)",80,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'pca__n_components': 80}",22,0.808293560650064,0.8143492742048338,0.810350973039473,0.8118004539852622,0.796233941935302,0.8072378351048803,0.8076071338900547,0.8144035163680022,0.8092533526387604,0.8097533821321612,2.2161824800313643,0.0021294926530964547,0.0051406078056782335,0.00275155852527425
69,10.299064207077027,0.036766576766967776,0.8005234881988744,0.8060631375511544,0.1,"(25, 25)",61,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'pca__n_components': 61}",258,0.7965396101142519,0.8007889918075832,0.8056956929001193,0.8074451712288911,0.79564113854401,0.8097758156991279,0.8008317866016514,0.8049525161151985,0.8039098756876156,0.8073531929049715,1.6993314558307198,0.0010325588698308376,0.003950275645944905,0.003046582748956139
70,7.215555572509766,0.026285362243652344,0.7970438698350233,0.8003854762720243,0.1,"(25, 25)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'pca__n_components': 20}",312,0.7888036890462992,0.794962568306417,0.8026463126630183,0.800272141867788,0.786375408851892,0.8000007516909939,0.8031814767286957,0.8039468544274689,0.8042138478154901,0.8027450650674535,1.1157719631853846,0.0006550490545670468,0.007774114620566316,0.0030925672876583625
71,11.519918632507324,0.03421974182128906,0.8022405898577014,0.8090339576175436,0.1,"(25, 25)",52,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'pca__n_components': 52}",163,0.8048615065507908,0.8094179984290026,0.8045449449139284,0.8079694587099691,0.7956016590884458,0.8106712697193734,0.8008910057849974,0.8088025574141423,0.8053038727350542,0.8083085038152305,1.8186626982979062,0.0011838063718463776,0.0036731324862572796,0.0009530231331207722
72,10.246256017684937,0.038082456588745116,0.8061534466256305,0.8136676324159919,0.1,"(25, 25)",85,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'pca__n_components': 85}",25,0.8048792036794808,0.8117397423844965,0.8133841809694754,0.8142814143584169,0.7957364736148469,0.8123012309502735,0.8030856150386148,0.8142463269516714,0.8136825515649101,0.8157694474351016,2.724385651004496,0.0003313425614862526,0.00676039348792904,0.00146376602994359
73,8.793221187591552,0.027341175079345702,0.7997618294593041,0.8047668894969029,0.1,"(25, 25)",25,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'pca__n_components': 25}",282,0.7940518557800179,0.7998184264503427,0.8032524514125797,0.8036759388352435,0.7950332160841069,0.8096808212805926,0.8001418644291803,0.8060218358377155,0.8063308639172969,0.8046374250806196,1.0990845560703508,0.0009499557884013018,0.004699866319286737,0.003206737806478882
74,9.223018836975097,0.028077983856201173,0.8010642478309415,0.8051878727561347,0.1,"(25, 25)",29,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'pca__n_components': 29}",237,0.8016516346372413,0.8050354037099572,0.8013223239333497,0.802301126796479,0.7918925948160962,0.8059272767204619,0.8059153440879177,0.8091673611226202,0.8045396014127031,0.8035081954311546,1.3084630405268367,0.000264195051748535,0.004901856949078761,0.0023478036903940417
75,12.7280601978302,0.03511199951171875,0.8029993342517676,0.8076550404422841,0.1,"(25, 25)",57,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'pca__n_components': 57}",126,0.8010046534277198,0.8051233183927919,0.8073456929171071,0.8091065474101116,0.7974405455367659,0.8095656352528379,0.8040108340867385,0.806403433681993,0.8051953221831012,0.8080762674736864,2.193345269299805,0.0004422967725584072,0.003452973682354882,0.0016679816088939314
76,16.315112400054932,0.05226321220397949,0.7347264336227607,0.7360570314819899,0.1,"(100, 25, 100)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'pca__n_components': 2}",369,0.7285470039134769,0.7277535080400525,0.7375096787520686,0.7344294700921421,0.7298622499960079,0.7417892086667549,0.739182051593057,0.741840537058159,0.738532081878616,0.7344724335528412,2.3385692574196315,0.00044500510428968046,0.004559160211770112,0.005299343360317576
77,27.293124389648437,0.05629715919494629,0.804151394420488,0.81287300664138,0.1,"(100, 25, 100)",34,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'pca__n_components': 34}",73,0.8058020359102933,0.8135832060446229,0.8079907845029886,0.8138444164631835,0.7995600860665721,0.8167867558502022,0.8010862965858424,0.8109925284357111,0.8063178154239646,0.8091581264131801,6.632258975950369,0.0007241804054433053,0.0032444929826257636,0.0026115890371835194
78,21.925483226776123,0.07387280464172363,0.8013422494290829,0.8103444942983307,0.1,"(100, 25, 100)",66,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'pca__n_components': 66}",222,0.8008306712911538,0.8137682197340431,0.8002838137969486,0.8065214279338714,0.7957684954624107,0.8119966092365899,0.8033698365407843,0.8090291784466537,0.8064589362385712,0.8104070361404959,1.172446353853662,9.876286398661802e-05,0.0035422589918604895,0.002481982406348516
79,22.60839762687683,0.05728821754455567,0.7960951692475988,0.79861718741924,0.1,"(100, 25, 100)",6,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'pca__n_components': 6}",317,0.793196619107926,0.7974181326369244,0.799998335203681,0.7994370662587686,0.7911060804816902,0.7995491690793947,0.8011106569727955,0.8009650778060166,0.7950643224459399,0.7957164913150961,6.484649464169323,0.00017676999816314203,0.0038664124558509074,0.001838757768401184
80,23.379090213775633,0.05860810279846192,0.8032825581004803,0.8118149384148845,0.1,"(100, 25, 100)",38,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'pca__n_components': 38}",111,0.8022986158467631,0.8109864526446711,0.8032988618569001,0.8124602794215914,0.7978229390586019,0.8151095347023187,0.806607576589974,0.8118007321533988,0.806385164678612,0.808717693152443,3.3633938386380198,0.001694175725104347,0.003208020733046803,0.002076070731797961
