,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_NN__alpha,param_NN__hidden_layer_sizes,param_filter__n,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
182,27.714551067352296,0.07977876663208008,0.8101940331072949,0.8205396457041967,0.01,"(100, 25, 100)",25,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'filter__n': 25}",32,0.8088671038706642,0.8171121045989358,0.8133685352816207,0.8216309212294831,0.8063325964061464,0.8231975386918869,0.8081465958482698,0.8209669094688742,0.8142558187700198,0.8197907545318035,2.5715011046885086,0.0005424362654039303,0.0030801842584128373,0.00203699326199426
183,25.215616178512573,0.07484979629516601,0.8095473713793548,0.8196224837980054,0.01,"(100, 25, 100)",30,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'filter__n': 30}",63,0.8081248434942025,0.8135148810465498,0.8105480475506598,0.8204753003735445,0.8050395762855541,0.8252293318447019,0.8139700533720109,0.8215533133811752,0.810054509741091,0.817339592344056,3.347123480277663,0.00031916903462229164,0.002938115694812819,0.003959963352598261
184,24.93720202445984,0.07644424438476563,0.8094520655390758,0.8204611465500893,0.01,"(100, 25, 100)",35,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'filter__n': 35}",66,0.8098741078575113,0.8250347570910941,0.8144290954753894,0.8227910851444105,0.8049767896815244,0.81965844265403,0.8105636932385145,0.8230041130981105,0.8074164204075036,0.8118173347628015,5.295956863859407,0.000419386741093085,0.0031735233192133256,0.004651301363215604
185,28.100756454467774,0.07731037139892578,0.8103830312151548,0.8230574217022326,0.01,"(100, 25, 100)",40,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'filter__n': 40}",28,0.812752014245747,0.8270257645232826,0.8142235101177147,0.8244911097092047,0.8047507341242134,0.8248190062392368,0.8097802197055486,0.8165316852246399,0.8104084671129544,0.8224195428147985,4.53657695408697,0.0002726935529872168,0.0032387856580078814,0.0035748709676782626
186,23.25833992958069,0.08105006217956542,0.8080779436140527,0.8179272217477511,0.01,"(100, 25, 100)",45,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'filter__n': 45}",113,0.8123136621425874,0.8250684524106566,0.8112182299953488,0.8177819076662491,0.7966391159863596,0.8090059429135917,0.8082621972661326,0.8147849570791343,0.8119564805563007,0.8229948486691239,4.08582304861576,0.0009715809508713285,0.005894518578897806,0.005764758060175362
187,27.42803101539612,0.08506937026977539,0.8091237011321453,0.8241387277584644,0.01,"(100, 25, 100)",50,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'filter__n': 50}",74,0.8071191642444357,0.8199085400620201,0.8097814767966465,0.8138231185516817,0.8042199868650969,0.830764259840933,0.8109960646253545,0.8297768553259944,0.8135023872116608,0.8264208650116929,4.363019971366597,0.0009743494330719733,0.003199203789947398,0.006406256153797575
188,23.293332195281984,0.08683638572692871,0.8065886424653168,0.8166637758672133,0.01,"(100, 25, 100)",55,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'filter__n': 55}",161,0.8119993937459637,0.8239910409841688,0.8072324018288298,0.8106304511996525,0.8021522079106365,0.8265630079123225,0.8007946174756728,0.8093852103034453,0.810764480302127,0.8127491689364775,4.467954010096183,0.0010496855667502906,0.004480670017660298,0.007160813917558538
189,27.77096633911133,0.09153146743774414,0.8108362137932544,0.823866137497453,0.01,"(100, 25, 100)",60,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'filter__n': 60}",19,0.811968143537912,0.8192435525516386,0.8088329506000572,0.8185739882491373,0.8061849731407198,0.8327975128456079,0.8115173667135187,0.8254125618330872,0.8156779686214317,0.823303072007794,2.9669987234744113,0.0009322965616961075,0.0031885085538125306,0.005135232649624234
190,22.244910192489623,0.052018594741821286,0.6932119993851635,0.6931662285513336,0.001,"(50, 50)",2,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 2}",332,0.6983587594536973,0.6930585305804003,0.6940623170635166,0.6939992922001155,0.6908948212263569,0.6948731308574364,0.6895767102469572,0.6953105640539519,0.6931669220014417,0.6885896250647643,1.3446583371174088,0.0005405533245385482,0.0030265900024295826,0.002415060396740068
191,24.56674942970276,0.053626394271850585,0.6916441311857482,0.6931629941724813,0.001,"(50, 50)",3,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 3}",340,0.6934653505165996,0.6893050726559641,0.6927057798670405,0.6931087379735678,0.6856995525095446,0.6942631739606508,0.6883265331500018,0.6942907954195561,0.6980238498594142,0.6948471908526677,1.3509493594574518,0.00015723271288026455,0.004277519335382084,0.002010241370556185
192,23.14134101867676,0.05359320640563965,0.7079566341053032,0.7102850962114475,0.001,"(50, 50)",4,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 4}",321,0.7042115497779806,0.7061400708116671,0.7174510745240976,0.7232296044707096,0.7057856768399312,0.7104305247528288,0.7029518537507011,0.7050986648046246,0.7093834807773436,0.7065266162174074,3.4271082612529074,0.000583914259251295,0.00521474653400248,0.00671993931078037
193,20.002290439605712,0.05422720909118652,0.7932945221785461,0.7943656870095599,0.001,"(50, 50)",5,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 5}",305,0.7893680270425713,0.7919724444804974,0.8001893281119884,0.7974669935191813,0.7946395936809769,0.7984204954962295,0.7898302859066838,0.7917849506770204,0.7924456529403198,0.7921835508748707,7.26291657808877,0.0004889992049397072,0.003936693129071862,0.0029396973266480036
194,16.675318813323976,0.05465059280395508,0.7968418488863651,0.7974125611085552,0.001,"(50, 50)",6,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 6}",287,0.7978200194539337,0.8002530838623255,0.7961670612913451,0.7910477955605192,0.794370168480785,0.7995747775352983,0.7920707789853779,0.792932827416982,0.8037817523956643,0.8032543211676509,1.6964172594072515,0.0005180340847284541,0.003960870692862373,0.004635691197819218
195,21.52271318435669,0.0550753116607666,0.8025146371768432,0.8040111569097821,0.001,"(50, 50)",7,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 7}",218,0.8015382846978192,0.8037771566650265,0.8030269224745124,0.80165264255111,0.8017616263089461,0.8056051474015606,0.800059338097369,0.8040402679591534,0.8061874324319962,0.8049805699720605,2.7301242012727496,0.0004139288929870956,0.002063953335646675,0.0013489819065502613
196,18.096432590484618,0.05498385429382324,0.8017392703802517,0.8041709963183512,0.001,"(50, 50)",8,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 8}",229,0.8050132738655459,0.8053869774995744,0.8019689953769625,0.7997338621047714,0.8016668178573526,0.8069775079509105,0.7989421918164729,0.8064108210632607,0.8011047214647885,0.8023458129732389,3.344359718290201,0.0006400011633442386,0.0019495820271742729,0.0027346439233393587
